id,car_year,brand,car_type,transmission,model,1st_hand_price,avg_used_price,min_sell_price,max_sell_price
233,2014,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Elegance (Sedan) (MY12),705000,285000,256500,313500
234,2014,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Elegance (Sedan) (MY12) (MNC),715000,285000,256500,313500
235,2014,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports (Hatchback) (MY12),705000,295000,265500,324500
236,2014,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports (Hatchback) (MY12) (MNC),715000,295000,229000,288000
237,2014,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) (MY12),646000,255000,229500,280500
238,2014,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) (MY12) (MNC),656000,255000,219000,298000
239,2014,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) Racing Series Limited Edition (MY12),679000,275000,247500,302500
240,2014,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) Racing Series (MY12),671000,275000,247500,302500
241,2014,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) (MY12),654000,255000,229500,280500
242,2014,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) (MY12) (MNC),664000,255000,189000,189000
243,2014,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) Racing Series Limited Edition (MY12),686000,275000,247500,302500
244,2014,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) Racing Series (MY12),684000,275000,247500,302500
245,2014,Mazda,รถเก๋ง,Auto,2 1.5 Sports (Hatchback) Limited Edition (MY12),691000,275000,247500,302500
246,2013,Mazda,รถเก๋ง,Auto,2 1.5 Elegance (Sedan) Limited Edition (MY12),686000,255000,279000,279000
247,2013,Mazda,รถเก๋ง,Auto,2 1.5 Groove Elegance (Sedan) (MY11),580000,205000,184500,225500
248,2013,Mazda,รถเก๋ง,Manual,2 1.5 Groove Elegance (Sedan) (MY11),545000,185000,166500,203500
249,2013,Mazda,รถเก๋ง,Manual,2 1.5 Groove Elegance (Sedan) (MY12),550000,185000,166500,203500
250,2013,Mazda,รถเก๋ง,Auto,2 1.5 Groove Elegance (Sedan) (MY12),579000,205000,205000,219000
251,2013,Mazda,รถเก๋ง,Manual,2 1.5 Groove Elegance (Sedan) (MY12) (MNC),550000,185000,166500,203500
252,2013,Mazda,รถเก๋ง,Auto,2 1.5 Groove Elegance (Sedan) (MY12) (MNC),589000,205000,169000,238000
253,2013,Mazda,รถเก๋ง,Auto,2 1.5 Groove Sports (Hatchback) (MY11),574000,205000,188000,190000
254,2013,Mazda,รถเก๋ง,Manual,2 1.5 Groove Sports (Hatchback) (MY11),545000,185000,166500,203500
255,2013,Mazda,รถเก๋ง,Manual,2 1.5 Groove Sports (Hatchback) (MY12),550000,185000,166500,203500
256,2013,Mazda,รถเก๋ง,Auto,2 1.5 Groove Sports (Hatchback) (MY12),585000,205000,184500,225500
257,2013,Mazda,รถเก๋ง,Auto,2 1.5 Groove Sports (Hatchback) (MY12) (MNC),595000,205000,238900,238900
258,2013,Mazda,รถเก๋ง,Manual,2 1.5 Groove Sports (Hatchback) (MY12) (MNC),550000,185000,166500,203500
259,2013,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Elegance (Sedan) (MY11),695000,265000,238500,291500
260,2013,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Elegance (Sedan) (MY12),705000,265000,238500,291500
261,2013,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Elegance (Sedan) (MY12) (MNC),715000,265000,238500,291500
262,2013,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports (Hatchback) (MY11),695000,275000,247500,302500
263,2013,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports (Hatchback) (MY12),705000,275000,255000,255000
264,2013,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports (Hatchback) (MY12) (MNC),715000,275000,247500,302500
265,2013,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) (MY11),645000,235000,199000,259000
266,2013,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) (MY12),646000,235000,287900,287900
267,2013,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) (MY12) (MNC),656000,235000,179000,244000
268,2013,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) Racing Series,670000,255000,229500,280500
269,2013,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) Racing Series (MY12),671000,255000,229500,280500
270,2013,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) (MY11),640000,235000,211500,258500
271,2013,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) (MY12),654000,235000,178000,259000
272,2013,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) (MY12) (MNC),664000,235000,239000,279000
273,2013,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) Racing Series,675000,255000,229500,280500
274,2013,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) Racing Series (MY12),684000,255000,229500,280500
275,2013,Mazda,รถเก๋ง,Auto,2 1.5 Sports (Hatchback) Limited Edition (MY12),691000,255000,229500,280500
276,2012,Mazda,รถเก๋ง,Manual,2 1.5 Groove Elegance (Sedan) (MY11),545000,165000,148500,181500
277,2012,Mazda,รถเก๋ง,Auto,2 1.5 Groove Elegance (Sedan) (MY11),580000,185000,165000,268000
278,2012,Mazda,รถเก๋ง,Manual,2 1.5 Groove Elegance (Sedan) (MY12),550000,165000,198000,199000
279,2012,Mazda,รถเก๋ง,Auto,2 1.5 Groove Elegance (Sedan) (MY12),579000,185000,165000,239000
280,2012,Mazda,รถเก๋ง,Manual,2 1.5 Groove Sports (Hatchback) (MY11),545000,165000,148500,181500
281,2012,Mazda,รถเก๋ง,Auto,2 1.5 Groove Sports (Hatchback) (MY11),574000,185000,166500,203500
282,2012,Mazda,รถเก๋ง,Auto,2 1.5 Groove Sports (Hatchback) (MY12),585000,185000,178000,249000
283,2012,Mazda,รถเก๋ง,Manual,2 1.5 Groove Sports (Hatchback) (MY12),550000,165000,134000,189000
284,2012,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Elegance (Sedan) (MY11),695000,245000,159000,235000
285,2012,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Elegance (Sedan) (MY12),705000,245000,150000,259000
286,2012,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Genetic Limited Edition (Sedan),695000,265000,238500,291500
287,2012,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports 2navi (Hatchback),730000,275000,247500,302500
288,2012,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports (Hatchback) (MY11),695000,255000,199000,199000
289,2012,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports (Hatchback) (MY12),705000,255000,199000,229000
290,2012,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) (MY11),645000,215000,189000,198000
291,2012,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) (MY12),646000,215000,150000,235000
292,2012,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) Racing Series,670000,235000,278000,278000
293,2012,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) Racing Series (MY12),671000,235000,211500,258500
294,2012,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Genetic Limited Edition (Sedan),635000,225000,202500,247500
295,2012,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports 2navi (Hatchback),680000,245000,220500,269500
296,2012,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) (MY11),640000,215000,142000,239000
297,2012,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) (MY12),654000,215000,154000,269000
298,2012,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) Racing Series,675000,235000,211500,258500
299,2012,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) Racing Series (MY12),684000,235000,211500,258500
300,2011,Mazda,รถเก๋ง,Manual,2 1.5 Groove Elegance (Sedan) (MY11),545000,145000,109000,159000
301,2011,Mazda,รถเก๋ง,Auto,2 1.5 Groove Elegance (Sedan) (MY11),580000,165000,145000,199000
302,2011,Mazda,รถเก๋ง,Auto,2 1.5 Groove (Sedan),564000,165000,99000,250000
303,2011,Mazda,รถเก๋ง,Manual,2 1.5 Groove (Sedan),535000,145000,115000,115000
304,2011,Mazda,รถเก๋ง,Manual,2 1.5 Groove Sports (Hatchback),535000,145000,130500,159500
305,2011,Mazda,รถเก๋ง,Auto,2 1.5 Groove Sports (Hatchback),570000,165000,129000,189000
306,2011,Mazda,รถเก๋ง,Manual,2 1.5 Groove Sports (Hatchback) (MY11),545000,145000,149000,149000
307,2011,Mazda,รถเก๋ง,Auto,2 1.5 Groove Sports (Hatchback) (MY11),574000,165000,144000,198000
308,2011,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Elegance (Sedan) (MY11),695000,225000,189000,197000
309,2011,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Genetic Limited Edition (Sedan),695000,245000,220500,269500
310,2011,Mazda,รถเก๋ง,Auto,2 1.5 Maxx (Sedan),675000,225000,202500,247500
311,2011,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports 2navi (Hatchback),730000,255000,229500,280500
312,2011,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports (Hatchback),690000,235000,195000,195000
313,2011,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports (Hatchback) (MY11),695000,235000,199000,199000
314,2011,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) (MY11),645000,195000,149000,239000
315,2011,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) Racing Series,670000,215000,193500,236500
316,2011,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Genetic Limited Edition (Sedan),635000,205000,184500,225500
317,2011,Mazda,รถเก๋ง,Auto,2 1.5 Spirit (Sedan),615000,195000,175500,214500
318,2011,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports 2navi (Hatchback),680000,225000,202500,247500
319,2011,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback),660000,195000,189000,199000
320,2011,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) (MY11),640000,195000,148000,209000
321,2011,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) Racing Series,675000,215000,193500,236500
322,2010,Mazda,รถเก๋ง,Auto,2 1.5 Groove (Sedan),564000,145000,139000,169000
323,2010,Mazda,รถเก๋ง,Manual,2 1.5 Groove (Sedan),535000,125000,160000,160000
324,2010,Mazda,รถเก๋ง,Manual,2 1.5 Groove Sports (Hatchback),535000,125000,112500,137500
325,2010,Mazda,รถเก๋ง,Auto,2 1.5 Groove Sports (Hatchback),570000,145000,124000,229000
326,2010,Mazda,รถเก๋ง,Auto,2 1.5 Maxx (Sedan),675000,205000,184500,225500
327,2010,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports (Hatchback),690000,215000,145000,230000
328,2010,Mazda,รถเก๋ง,Auto,2 1.5 Spirit (Sedan),615000,175000,188000,199000
329,2010,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback),640000,175000,139000,198000
330,2009,Mazda,รถเก๋ง,Manual,2 1.5 Groove Sports (Hatchback),535000,105000,94500,115500
331,2009,Mazda,รถเก๋ง,Auto,2 1.5 Groove Sports (Hatchback),570000,125000,112500,137500
332,2009,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports (Hatchback),690000,195000,175500,214500
333,2009,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback),640000,155000,139500,170500
334,2023,Mazda,รถเก๋ง,Auto,3 2.0 Carbon Edition,1210000,1080000,972000,1188000
335,2023,Mazda,รถเก๋ง,Auto,3 2.0 C (MY19),979000,840000,756000,924000
336,2023,Mazda,รถเก๋ง,Auto,3 2.0 C Sports (MY19),979000,840000,756000,924000
337,2023,Mazda,รถเก๋ง,Auto,3 2.0 S (MY19),1069000,930000,837000,1023000
338,2023,Mazda,รถเก๋ง,Auto,3 2.0 SP (MY19),1198000,1030000,927000,1133000
339,2023,Mazda,รถเก๋ง,Auto,3 2.0 Sports Carbon Edition,1210000,1080000,972000,1188000
340,2023,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports (MY19),1198000,1030000,927000,1133000
341,2023,Mazda,รถเก๋ง,Auto,3 2.0 S Sports (MY19),1069000,930000,837000,1023000
342,2022,Mazda,รถเก๋ง,Auto,3 2.0 Carbon Edition,1210000,1050000,945000,1155000
343,2022,Mazda,รถเก๋ง,Auto,3 2.0 C (MY19),979000,810000,729000,891000
344,2022,Mazda,รถเก๋ง,Auto,3 2.0 C Sports (MY19),979000,810000,759000,759000
345,2022,Mazda,รถเก๋ง,Auto,3 2.0 S (MY19),1069000,900000,810000,990000
346,2022,Mazda,รถเก๋ง,Auto,3 2.0 SP 100th Anniversary Edition,1237000,1030000,927000,1133000
347,2022,Mazda,รถเก๋ง,Auto,3 2.0 SP (MY19),1198000,1000000,799000,969000
348,2022,Mazda,รถเก๋ง,Auto,3 2.0 Sports Carbon Edition,1210000,1050000,945000,1155000
349,2022,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports 100th Anniversary Edition,1237000,1030000,838000,838000
350,2022,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports (MY19),1198000,1000000,799000,898000
351,2022,Mazda,รถเก๋ง,Auto,3 2.0 S Sports (MY19),1069000,900000,810000,990000
352,2021,Mazda,รถเก๋ง,Auto,3 2.0 C (MY19),969000,780000,788000,788000
353,2021,Mazda,รถเก๋ง,Auto,3 2.0 C Sports (MY19),969000,780000,702000,858000
354,2021,Mazda,รถเก๋ง,Auto,3 2.0 S (MY19),1069000,870000,783000,957000
355,2021,Mazda,รถเก๋ง,Auto,3 2.0 SP 100th Anniversary Edition,1237000,1000000,839000,839000
356,2021,Mazda,รถเก๋ง,Auto,3 2.0 SP (MY19),1198000,970000,659000,859000
357,2021,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports 100th Anniversary Edition,1237000,1000000,838000,838000
358,2021,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports (MY19),1198000,970000,795000,899000
359,2021,Mazda,รถเก๋ง,Auto,3 2.0 S Sports (MY19),1069000,870000,783000,957000
360,2020,Mazda,รถเก๋ง,Auto,3 2.0 C (MY19),969000,750000,679000,738000
361,2020,Mazda,รถเก๋ง,Auto,3 2.0 C Sports (MY19),969000,750000,645000,787000
362,2020,Mazda,รถเก๋ง,Auto,3 2.0 S (MY19),1069000,840000,539000,749000
363,2020,Mazda,รถเก๋ง,Auto,3 2.0 SP 100th Anniversary Edition,1237000,970000,873000,1067000
364,2020,Mazda,รถเก๋ง,Auto,3 2.0 SP (MY19),1198000,940000,595000,789000
365,2020,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports 100th Anniversary Edition,1237000,970000,873000,1067000
366,2020,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports (MY19),1198000,940000,695000,819000
367,2020,Mazda,รถเก๋ง,Auto,3 2.0 S Sports (MY19),1069000,840000,657000,755000
368,2019,Mazda,รถเก๋ง,Auto,3 2.0 C (MY17) (MNC),951000,610000,459000,698000
369,2019,Mazda,รถเก๋ง,Auto,3 2.0 C (MY19),969000,720000,485000,739000
370,2019,Mazda,รถเก๋ง,Auto,3 2.0 C Sports (MY17) (MNC),951000,610000,499000,499000
371,2019,Mazda,รถเก๋ง,Auto,3 2.0 C Sports (MY19),969000,720000,459000,739000
372,2019,Mazda,รถเก๋ง,Auto,3 2.0 E (MY17) (MNC),857000,550000,495000,605000
373,2019,Mazda,รถเก๋ง,Auto,3 2.0 E Sports (MY17) (MNC),857000,550000,495000,605000
374,2019,Mazda,รถเก๋ง,Auto,3 2.0 S (MY17) (MNC),998000,650000,499888,621349
375,2019,Mazda,รถเก๋ง,Auto,3 2.0 S (MY19),1069000,810000,502200,799000
376,2019,Mazda,รถเก๋ง,Auto,3 2.0 SP (MY17) (MNC),1149000,790000,711000,869000
377,2019,Mazda,รถเก๋ง,Auto,3 2.0 SP (MY19),1198000,910000,609000,983000
378,2019,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports (MY17) (MNC),1149000,760000,569000,865000
379,2019,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports (MY19),1198000,910000,589000,827645
380,2019,Mazda,รถเก๋ง,Auto,3 2.0 S Sports (MY17) (MNC),998000,650000,479000,569000
381,2019,Mazda,รถเก๋ง,Auto,3 2.0 S Sports (MY19),1069000,810000,558000,749000
382,2018,Mazda,รถเก๋ง,Auto,3 2.0 C (MY17),928000,580000,522000,638000
383,2018,Mazda,รถเก๋ง,Auto,3 2.0 C (MY17) (MNC),951000,580000,522000,638000
384,2018,Mazda,รถเก๋ง,Auto,3 2.0 C Sports (MY17),928000,580000,522000,638000
385,2018,Mazda,รถเก๋ง,Auto,3 2.0 C Sports (MY17) (MNC),951000,580000,499000,499000
386,2018,Mazda,รถเก๋ง,Auto,3 2.0 E (MY17),847000,520000,385000,495000
387,2018,Mazda,รถเก๋ง,Auto,3 2.0 E (MY17) (MNC),857000,520000,371900,465900
388,2018,Mazda,รถเก๋ง,Auto,3 2.0 E Sports (MY17),847000,520000,449000,449000
389,2018,Mazda,รถเก๋ง,Auto,3 2.0 E Sports (MY17) (MNC),857000,520000,468000,572000
390,2018,Mazda,รถเก๋ง,Auto,3 2.0 S (MY17),988000,620000,447000,598000
391,2018,Mazda,รถเก๋ง,Auto,3 2.0 S (MY17) (MNC),998000,620000,469000,550000
392,2018,Mazda,รถเก๋ง,Auto,3 2.0 SP (MY17),1119000,760000,684000,836000
393,2018,Mazda,รถเก๋ง,Auto,3 2.0 SP (MY17) (MNC),1149000,760000,509000,598000
394,2018,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports (MY17),1119000,730000,510000,579000
395,2018,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports (MY17) (MNC),1149000,730000,657000,803000
396,2018,Mazda,รถเก๋ง,Auto,3 2.0 S Sports (MY17),988000,620000,489000,559000
397,2018,Mazda,รถเก๋ง,Auto,3 2.0 S Sports (MY17) (MNC),998000,620000,439000,599000
398,2017,Mazda,รถเก๋ง,Auto,3 2.0 C,928000,550000,495000,605000
399,2017,Mazda,รถเก๋ง,Auto,3 2.0 C (MY17),928000,550000,469000,469000
400,2017,Mazda,รถเก๋ง,Auto,3 2.0 C Racing Series Limited Edition,973000,570000,513000,627000
401,2017,Mazda,รถเก๋ง,Auto,3 2.0 C Sports,928000,550000,495000,605000
402,2017,Mazda,รถเก๋ง,Auto,3 2.0 C Sports (MY17),928000,550000,339000,528000
403,2017,Mazda,รถเก๋ง,Auto,3 2.0 C Sports Racing Series Limited Edition,973000,570000,513000,627000
404,2017,Mazda,รถเก๋ง,Auto,3 2.0 E,838000,490000,399000,399000
405,2017,Mazda,รถเก๋ง,Auto,3 2.0 E (MY17),847000,490000,399000,399000
406,2017,Mazda,รถเก๋ง,Auto,3 2.0 E Sports,838000,490000,419000,545000
407,2017,Mazda,รถเก๋ง,Auto,3 2.0 E Sports (MY17),847000,490000,539000,539000
408,2017,Mazda,รถเก๋ง,Auto,3 2.0 S,988000,570000,429000,539000
409,2017,Mazda,รถเก๋ง,Auto,3 2.0 S (MY17),988000,590000,448000,539000
410,2017,Mazda,รถเก๋ง,Auto,3 2.0 SP (MY17),1119000,730000,489000,615571
411,2017,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports,1099000,680000,488000,579000
412,2017,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports (MY17),1119000,700000,524300,535000
413,2017,Mazda,รถเก๋ง,Auto,3 2.0 S Sports,988000,570000,369000,555000
414,2017,Mazda,รถเก๋ง,Auto,3 2.0 S Sports (MY17),988000,590000,430000,569000
415,2016,Mazda,รถเก๋ง,Auto,3 2.0 C,928000,520000,497000,497000
416,2016,Mazda,รถเก๋ง,Auto,3 2.0 C Racing Series Limited Edition,973000,540000,419000,475000
417,2016,Mazda,รถเก๋ง,Auto,3 2.0 C Sports,928000,520000,369000,450000
418,2016,Mazda,รถเก๋ง,Auto,3 2.0 C Sports Racing Series Limited Edition,973000,540000,486000,594000
419,2016,Mazda,รถเก๋ง,Auto,3 2.0 E,838000,460000,385000,440000
420,2016,Mazda,รถเก๋ง,Auto,3 2.0 E Sports,838000,460000,358000,399000
421,2016,Mazda,รถเก๋ง,Auto,3 2.0 S,988000,540000,359000,490000
422,2016,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports,1099000,650000,585000,715000
423,2016,Mazda,รถเก๋ง,Auto,3 2.0 S Sports,988000,540000,360000,540000
424,2015,Mazda,รถเก๋ง,Auto,3 1.6 Groove (MNC) (MY12),755000,300000,270000,330000
425,2015,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MNC) (MY12),825000,320000,288000,352000
426,2015,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Plus,880000,340000,306000,374000
427,2015,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sports (MNC) (MY12),869000,340000,306000,374000
428,2015,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sports Plus,895000,340000,306000,374000
429,2015,Mazda,รถเก๋ง,Auto,3 2.0 C,914000,490000,329000,475000
430,2015,Mazda,รถเก๋ง,Auto,3 2.0 C Racing Series Limited Edition,973000,510000,419000,475000
431,2015,Mazda,รถเก๋ง,Auto,3 2.0 C Sports,914000,490000,329000,459000
432,2015,Mazda,รถเก๋ง,Auto,3 2.0 C Sports Racing Series Limited Edition,973000,510000,459000,561000
433,2015,Mazda,รถเก๋ง,Auto,3 2.0 E,833000,430000,320000,469000
434,2015,Mazda,รถเก๋ง,Auto,3 2.0 E Sports,833000,430000,379000,449000
435,2015,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sports (SR) (MY13),1079000,390000,351000,429000
436,2015,Mazda,รถเก๋ง,Auto,3 2.0 Maxx (SR) (MY13),1079000,390000,351000,429000
437,2015,Mazda,รถเก๋ง,Auto,3 2.0 S,974000,510000,359000,459000
438,2015,Mazda,รถเก๋ง,Auto,3 2.0 Spirit Plus,989000,350000,315000,385000
439,2015,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports,1094000,620000,369000,492414
440,2015,Mazda,รถเก๋ง,Auto,3 2.0 S Sports,974000,510000,319000,510000
441,2014,Mazda,รถเก๋ง,Auto,3 1.6 Groove (MNC) (MY12),755000,280000,252000,308000
442,2014,Mazda,รถเก๋ง,Auto,3 1.6 Groove (MY12),755000,280000,252000,308000
443,2014,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MNC) (MY12),825000,300000,279000,279000
444,2014,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MY12),825000,300000,270000,330000
445,2014,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Plus,880000,320000,288000,352000
446,2014,Mazda,รถเก๋ง,Auto,3 1.6 Spirit S+ (MY12),860000,320000,285000,285000
447,2014,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sports (MNC) (MY12),869000,320000,295000,295000
448,2014,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sports (MY12),869000,320000,288000,352000
449,2014,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sports Plus,895000,320000,288000,352000
450,2014,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sports S+ (MY12),888000,320000,288000,352000
451,2014,Mazda,รถเก๋ง,Auto,3 2.0 C,914000,460000,295000,428000
452,2014,Mazda,รถเก๋ง,Auto,3 2.0 C Sports,914000,460000,334000,399000
453,2014,Mazda,รถเก๋ง,Auto,3 2.0 E,833000,400000,318000,363900
454,2014,Mazda,รถเก๋ง,Auto,3 2.0 E Sports,833000,400000,397000,400000
455,2014,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) (MY11),1064000,360000,324000,396000
456,2014,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sports (SR) (MY13),1079000,370000,298000,339000
457,2014,Mazda,รถเก๋ง,Auto,3 2.0 Maxx (SR) (MY11),1064000,360000,285000,285000
458,2014,Mazda,รถเก๋ง,Auto,3 2.0 Maxx (SR) (MY13),1079000,370000,333000,407000
459,2014,Mazda,รถเก๋ง,Auto,3 2.0 S,974000,480000,295000,449000
460,2014,Mazda,รถเก๋ง,Auto,3 2.0 Spirit Plus,989000,330000,247000,247000
461,2014,Mazda,รถเก๋ง,Auto,3 2.0 SP Sports,1094000,590000,339000,497000
462,2014,Mazda,รถเก๋ง,Auto,3 2.0 S Sports,974000,480000,339000,529000
463,2013,Mazda,รถเก๋ง,Auto,3 1.6 Groove (MNC) (MY12),755000,260000,234000,286000
464,2013,Mazda,รถเก๋ง,Auto,3 1.6 Groove (MY12),755000,260000,234000,286000
465,2013,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MNC) (MY12),825000,280000,209000,279000
466,2013,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MY12),825000,280000,239000,239000
467,2013,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Plus,880000,300000,270000,330000
468,2013,Mazda,รถเก๋ง,Auto,3 1.6 Spirit S+ (MY12),860000,300000,270000,330000
469,2013,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sports (MNC) (MY12),869000,300000,229000,315000
470,2013,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sports (MY12),869000,300000,219000,239000
471,2013,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sports Plus,895000,300000,270000,270000
472,2013,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sports S+ (MY12),888000,300000,270000,330000
473,2013,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) (MY11),1064000,340000,349000,349000
474,2013,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sports (SR) (MY13),1079000,350000,299000,339000
475,2013,Mazda,รถเก๋ง,Auto,3 2.0 Maxx (SR) (MY11),1064000,340000,306000,374000
476,2013,Mazda,รถเก๋ง,Auto,3 2.0 Maxx (SR) (MY13),1079000,350000,315000,385000
477,2013,Mazda,รถเก๋ง,Auto,3 2.0 Spirit Plus,989000,310000,279000,341000
478,2012,Mazda,รถเก๋ง,Auto,3 1.6 Groove (MY12),755000,240000,216000,264000
479,2012,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MY12),825000,260000,219000,302000
480,2012,Mazda,รถเก๋ง,Auto,3 1.6 Spirit S+ (MY12),860000,280000,252000,308000
481,2012,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sports (MY12),869000,280000,185000,289000
482,2012,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sports S+ (MY12),880000,280000,252000,308000
483,2012,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) (MY11),1064000,320000,210000,299000
484,2012,Mazda,รถเก๋ง,Auto,3 2.0 Maxx (SR) (MY11),1064000,320000,249000,329000
485,2011,Mazda,รถเก๋ง,Auto,3 1.6 Groove (MNC) (MY10),755000,210000,189000,231000
486,2011,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MNC) (MY10),830000,230000,188000,220000
487,2011,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sport (MNC) (MY10),857000,250000,158000,249000
488,2011,Mazda,รถเก๋ง,Auto,3 2.0 Maxx (MNC) (MY10),966000,260000,229000,259000
